path,class_name,label,split,width,height,aspect_ratio,file_size_bytes
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00309.jpg,Colonial architecture,13,train,478,599,0.798,79285
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00013.jpg,Colonial architecture,13,train,500,365,1.3699,54936
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00430.jpg,Colonial architecture,13,train,800,600,1.3333,102398
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00160.jpg,Colonial architecture,13,train,640,480,1.3333,57167
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00360.jpg,Colonial architecture,13,train,800,480,1.6667,98031
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00101.jpg,Colonial architecture,13,train,1000,688,1.4535,180650
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00071.jpg,Colonial architecture,13,train,1000,666,1.5015,133554
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00387.jpg,Colonial architecture,13,train,800,536,1.4925,86270
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00479.jpg,Colonial architecture,13,train,800,600,1.3333,118251
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00125.jpg,Colonial architecture,13,train,1000,750,1.3333,144235
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00409.jpg,Colonial architecture,13,train,800,600,1.3333,151564
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00250.jpg,Colonial architecture,13,train,517,355,1.4563,52951
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00170.jpg,Colonial architecture,13,train,1000,698,1.4327,122983
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00194.jpg,Colonial architecture,13,train,500,270,1.8519,22715
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00254.jpg,Colonial architecture,13,train,480,319,1.5047,41947
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00095.jpg,Colonial architecture,13,train,620,387,1.6021,48450
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00225.jpg,Colonial architecture,13,train,1000,607,1.6474,142981
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00010.jpg,Colonial architecture,13,train,1000,563,1.7762,134319
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00138.jpg,Colonial architecture,13,train,830,554,1.4982,131074
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00001.jpg,Colonial architecture,13,train,480,480,1.0,65610
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00336.jpg,Colonial architecture,13,train,800,504,1.5873,104116
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00126.jpg,Colonial architecture,13,train,500,334,1.497,46357
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00169.jpg,Colonial architecture,13,train,1000,667,1.4993,151330
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00020.jpg,Colonial architecture,13,train,1000,503,1.9881,166374
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00030.jpg,Colonial architecture,13,train,1000,750,1.3333,124553
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00027.jpg,Colonial architecture,13,train,640,480,1.3333,42914
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00039.jpg,Colonial architecture,13,train,960,536,1.791,130071
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00342.jpg,Colonial architecture,13,train,800,523,1.5296,96593
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00158.jpg,Colonial architecture,13,train,1000,766,1.3055,240003
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00252.jpg,Colonial architecture,13,train,1000,611,1.6367,112345
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00376.jpg,Colonial architecture,13,train,450,600,0.75,60499
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00460.jpg,Colonial architecture,13,train,800,535,1.4953,146438
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00052.jpg,Colonial architecture,13,train,1000,666,1.5015,174003
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00263.jpg,Colonial architecture,13,train,550,458,1.2009,89856
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00061.jpg,Colonial architecture,13,train,800,640,1.25,78491
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00331.jpg,Colonial architecture,13,train,500,375,1.3333,75924
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00327.jpg,Colonial architecture,13,train,514,599,0.8581,80201
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00127.jpg,Colonial architecture,13,train,940,476,1.9748,84291
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00048.jpg,Colonial architecture,13,train,640,480,1.3333,54794
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00231.jpg,Colonial architecture,13,train,1000,664,1.506,100746
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00402.jpg,Colonial architecture,13,train,695,600,1.1583,97787
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00388.jpg,Colonial architecture,13,train,800,600,1.3333,113914
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00293.jpg,Colonial architecture,13,train,235,256,0.918,21224
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00439.jpg,Colonial architecture,13,train,800,600,1.3333,95521
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00346.jpg,Colonial architecture,13,train,670,600,1.1167,95334
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00213.jpg,Colonial architecture,13,train,480,320,1.5,46770
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00121.jpg,Colonial architecture,13,train,1000,750,1.3333,116368
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00311.jpg,Colonial architecture,13,train,800,534,1.4981,136017
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00373.jpg,Colonial architecture,13,train,450,600,0.75,52717
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00446.jpg,Colonial architecture,13,train,800,533,1.5009,75509
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00466.jpg,Colonial architecture,13,train,797,599,1.3306,65423
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00191.jpg,Colonial architecture,13,train,490,735,0.6667,64451
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00172.jpg,Colonial architecture,13,train,667,1000,0.667,111280
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00275.jpg,Colonial architecture,13,train,900,675,1.3333,106136
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00023.jpg,Colonial architecture,13,train,236,236,1.0,18362
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00461.jpg,Colonial architecture,13,train,800,600,1.3333,132373
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00063.jpg,Colonial architecture,13,train,1000,668,1.497,105026
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00440.jpg,Colonial architecture,13,train,451,599,0.7529,61396
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00354.jpg,Colonial architecture,13,train,800,600,1.3333,175547
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00262.jpg,Colonial architecture,13,train,1000,687,1.4556,131569
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00476.jpg,Colonial architecture,13,train,724,600,1.2067,97362
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00132.jpg,Colonial architecture,13,train,373,450,0.8289,28117
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00428.jpg,Colonial architecture,13,train,401,599,0.6694,124272
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00367.jpg,Colonial architecture,13,train,800,522,1.5326,90860
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00345.jpg,Colonial architecture,13,train,399,600,0.665,63459
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00279.jpg,Colonial architecture,13,train,1000,750,1.3333,154767
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00058.jpg,Colonial architecture,13,train,1000,750,1.3333,111695
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00411.jpg,Colonial architecture,13,train,800,529,1.5123,79407
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00323.jpg,Colonial architecture,13,train,463,599,0.773,68096
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00056.jpg,Colonial architecture,13,train,389,280,1.3893,34173
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00201.jpg,Colonial architecture,13,train,524,400,1.31,49077
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00162.jpg,Colonial architecture,13,train,500,334,1.497,46302
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00097.jpg,Colonial architecture,13,train,1000,667,1.4993,112653
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00291.jpg,Colonial architecture,13,train,1000,541,1.8484,113866
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00415.jpg,Colonial architecture,13,train,700,501,1.3972,70191
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00459.jpg,Colonial architecture,13,train,800,600,1.3333,130228
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00238.jpg,Colonial architecture,13,train,1000,712,1.4045,151697
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00273.jpg,Colonial architecture,13,train,600,420,1.4286,74099
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00408.jpg,Colonial architecture,13,train,450,600,0.75,68843
/kaggle/input/datasets/aredaw/archstyle55/architectural-styles-dataset/Colonial architecture/colonial_architecture_00256.jpg,Colonial architecture,13,train,596,446,1.3363,61485
